PS:PAN ratio;Feed rate(mL/h);Distance(cm);Mass fraction of solute;Mass fraction of SiO2 in solute ;Applied voltage(kV);Inner diameter(mm);wca;q;sigma
0.6745676982936466;0.8542039616050842;0.5275890257699015;0.823496228255735;0.5385848065342208;0.7868290503928073;0.46126196744117215;152.44970089636348;66.89017946293382;-3.2375278388103403
0.6953803581780971;0.6789115974131412;0.5135805891998341;0.8870008908528799;0.6014612924339167;0.6370671120457263;0.7862903160891368;146.73027816518322;-11.12479995453802;-1.8968162908792419
0.8940276525176111;0.9936330363077653;0.6046145165978309;0.9167924738480395;0.3026098668439069;0.6564826175371077;0.5652012053565876;141.10867231497323;12.080787313355131;1.0869266902798067
0.9948772018397448;0.5747541603823727;0.5655928238867528;0.8962453236855853;0.5488034948801466;0.9408808558974341;0.8842398053295952;138.56346202943502;18.079786707009703;-3.8721293649840263
0.5227661818110482;0.9459297946380132;0.765461114822968;0.8952425025011614;0.39994770840333493;0.745378366122478;0.952659860600881;147.32921550133972;25.1241107103088;-4.065448107753742
0.9820920481260609;0.7179245229391511;0.5644293510730422;0.7455780220812063;0.4499001436742415;0.8172726353824448;0.9026882204538186;144.1598131715749;-38.79504599993885;0.37231921429069814
0.6561962315347806;0.9823370422197248;0.5588946901170211;0.7217893766994076;0.15256657295795012;0.7926929897058211;0.3284896688078186;143.94965235149897;46.25802962980342;1.0658842223788234
0.6256661374806084;0.7767404257417656;0.6981014318355222;0.8067264150610801;0.14663632062911228;0.7175303346948728;0.6784500324313991;152.50853416408017;51.22151062530406;1.3867579837940536
0.8461866937118772;0.4080671279466964;0.7741631879582508;0.8162222190585938;0.29731041977295875;0.6849983105971323;0.8238905350197431;151.2281876700631;35.84297981974993;3.1296744860265786
0.5880233269579276;0.47569799209153096;0.5475986336555392;0.8643233447210104;0.08626941238969249;0.8105905219629688;0.9329240273469992;140.41740402939075;94.48648173458753;0.5696104300160165
0.7930704248285271;0.9515945604578452;0.5404665894290062;0.8298259227900315;0.4419275123508607;0.5873018976119415;0.35109967145544957;130.20943153760172;32.47926670377561;1.5988513492645477
0.4297695730640837;0.7508580244216785;0.5293991765121708;0.9235605755811791;0.4157026101687607;0.7566660889168959;0.4898273963852631;168.6578401967082;104.78121131709017;-7.602361160623694
0.7174718767250525;0.9790944508625207;0.9772963142011959;0.889561674259019;0.2064407640524188;0.7726854144510849;0.9631323410797082;140.73565243633132;43.40497204257062;-0.09634272872837357
0.4641364230273535;0.6248618760300085;0.842140285734649;0.7182490857480841;0.3609807712104085;0.5805459968772618;0.7631069747618632;152.3324404365773;34.631058607172164;0.19510429743223234
0.5889542905628855;0.8904434668351034;0.5418102996618881;0.6785826253979832;0.9602795284491865;0.6431196261881398;0.6186377163765167;121.19512000136484;-15.453103792812811;-2.9835737242216496
0.6609480628847281;0.9773885433781827;0.7097288108798524;0.965171674735013;0.6671304224284821;0.64718692897497;0.9515962650042271;135.10851344740811;-79.9305263040886;-4.347070745339478
0.4530559395834046;0.36686409393178676;0.5121018996724181;0.7643463893418248;0.5757855883054582;0.6418380678222139;0.4974528628622982;157.90036685030128;105.18464196492233;-1.713668610501701
0.6071161226419496;0.8868262565272639;0.680244158122534;0.9017933222351936;0.3191266485134095;0.7858315299522386;0.33122257619195417;159.08164629497105;79.94061033337263;-1.4367333909847968
0.5314687162489935;0.4954580706691878;0.8018826068667024;0.8570964712230481;0.14581810928955674;0.8510380986881191;0.4635155016302046;153.44694025686897;91.5432172891536;0.582807428154382
0.8971018266150366;0.46623371529042323;0.7324512963275007;0.9288819399715197;0.20508686940906723;0.9062189203279718;0.7780391417542902;141.4412672416822;67.58345110497149;1.8097619476216167
0.672165425147413;0.7929013899959672;0.7269404121944419;0.9941889900073226;0.7956747903686546;0.9120568129594135;0.9854513359074599;122.62506733097032;38.03011466779168;-13.049301926667248
0.6903727537355729;0.6116484995495094;0.7569385657178946;0.7965074688076411;0.22357435902587144;0.6532310866095564;0.9251635481961425;153.07073772225644;30.64000514856079;2.0996111859180715
0.8659335075687256;0.5355230152170354;0.5767085178075545;0.9080857824984131;0.21841457496722638;0.9687556074236554;0.530353633394794;150.75538076390632;95.12179477854289;-1.9332027675914851
0.9168137855601646;0.6263924932249036;0.7301151224172426;0.9512010707104783;0.16969005304845527;0.607231537531002;0.8618645574809559;148.11887310953207;24.210821871629804;1.9795480370197005
0.8709066047667652;0.5063167501808761;0.8278158265131841;0.7528998651322452;0.7125952270579851;0.6782622914405381;0.535922274483704;163.56876278647275;45.470479272108776;1.629138773017953
0.5645032428018634;0.7700787877849141;0.7375825731531813;0.7447412976366431;0.08860570722752989;0.5866241179799679;0.587426486118324;145.13492625594085;48.75189688402574;2.244975228785581
0.6405466029625609;0.8416064215534733;0.8458602675672433;0.7164065518110859;0.5612452916247318;0.7063770754574418;0.4252353951535838;149.6600349789239;57.85875841429646;0.24793069768062637
0.9617428397032913;0.4169139515265762;0.9508255200213958;0.8975895998525952;0.6308614404557007;0.7809545016322457;0.7885773485680783;154.76247727367289;4.991595726895326;1.0592426522376357
0.7775084780146333;0.8270819562800387;0.6320426380700872;0.7955917854587051;0.2201370390766183;0.885782344900743;0.8273641039637666;155.08566341569195;51.49155715204637;-0.14944383461523714
0.6797387098210583;0.8884389084808078;0.5950944946827788;0.6979599923501891;0.6423764558599216;0.6499595563345898;0.852606299513912;146.77387003950955;-56.20959290536328;-2.317220286560209
0.9185740375641402;0.6330551939384577;0.907998515149594;0.7363865601929418;0.3260440771086185;0.8345555260784169;0.8496950660155469;155.26602882618946;32.70714587546672;-0.15269978046243082
0.7348438072338552;0.8107117505926518;0.794256158535988;0.9267506765146609;0.12104061809523353;0.9113311922074332;0.6219509221535312;150.68196822332536;87.41014667380648;0.3283383841125733
0.5828093917185065;0.5479711921606797;0.926273830626448;0.7635815953303078;0.42872103645891674;0.7239660738914955;0.6645600078017311;153.7388045855642;62.08768081053455;1.0166683797209153
0.43644589813473045;0.5941825648824783;0.8968685118998831;0.9686562978281226;0.7816089370896926;0.9376462824859151;0.518957401215162;143.74200531662248;162.83844612055188;-6.457559834868778
0.9849706579160681;0.7622907475490575;0.6483277261836369;0.6788375332273919;0.992614823129764;0.7397380497111644;0.41161330052711664;119.02344765301119;19.119611558898498;1.7323389511673728
0.6394511145408999;0.3716558453961608;0.7883409399373733;0.9430535951564163;0.6574596961804261;0.8175894645014633;0.6045288461167977;160.01129886228625;99.92777474005507;-0.6558300548060458
0.6877173289140723;0.40392582373374375;0.8980464284094132;0.9618885618528883;0.9740138305584986;0.823505107594877;0.829550378204373;125.66898870126681;33.727975356561984;-2.2557397411398092
0.5434350149744553;0.38441112542590694;0.9242952412518136;0.9241045621172184;0.6888125892659092;0.7618426948972743;0.6794363525727567;146.11075306594682;75.67907153494676;1.711620145510544
0.6714373808674325;0.48922251079697143;0.5556435004204454;0.8600720849418089;0.370124594645326;0.6625403094944937;0.7953420980679159;147.1511392286476;35.889645905600304;0.8813425662584713
0.960028381469643;0.36100076094841543;0.7931397788619683;0.9102209462392314;0.14926940747851158;0.6804771306113826;0.7208809473733724;141.674221977374;55.01613296495057;3.8113751254396107
0.47980019517646083;0.9622575583294882;0.8930499299732981;0.8074078117987235;0.34869473290071973;0.7096797465043518;0.7718651850993061;142.6041265195732;33.64607525118214;-1.7285875551543821
0.6857414403391726;0.6820673507264831;0.8690814397435753;0.8212004448576835;0.8067040417760352;0.7696460959870626;0.42456507172282615;149.43224974200245;78.16234527587034;1.3723068201501594
0.4620481549005109;0.6394523025393778;0.6065071667464641;0.7550412466538761;0.5064344409249113;0.9295822465540953;0.9371561769790757;167.8958965863028;139.3707746416786;-14.705223941155678
0.751416937521197;0.6662834988236702;0.9895643069372088;0.9209191358849468;0.5234881284506256;0.8815939122019116;0.47351248021261305;150.6760360857497;75.49021311527315;1.6347479593357903
0.5018218529118678;0.8087977292498469;0.8651672241643835;0.9060622187965423;0.3577510080139279;0.8726061506589787;0.8226718650202999;141.9139600188606;90.58620395202217;-4.795574118273986
0.9036862058367099;0.97605202241204;0.8568213672823419;0.8300750614451693;0.5533006085786358;0.8500262351461847;0.4020493542269188;140.11369398144268;55.20079120092038;0.14254711523432206
0.9691857130083879;0.9651707374105878;0.6033532863032061;0.7406760424545606;0.43329673764730586;0.7007408884569872;0.8873448448215856;145.38227008739463;-70.95278334060501;1.1629543573710244
0.811545704724594;0.7580317301027202;0.9704109840376665;0.8033163837280377;0.9036914927224736;0.9879542880587222;0.6812950654343217;110.25028524164912;68.85840986351951;-3.5766770572460374
0.6233818252461414;0.5848046991826279;0.9762286466389561;0.6776655263696726;0.6657184144371056;0.784478594098571;0.48102593071047167;153.98143425197557;85.29845602169186;1.6318080043890255
0.7275392833512933;0.8172209792302341;0.761992809693409;0.8308447822781087;0.9071784484260565;0.6661346640870639;0.46816596451427744;134.0663542562828;23.234141155704094;0.6409530859998736
0.7420714360464684;0.7966341417305594;0.5713638587244688;0.9733234098695029;0.35950794543766446;0.9051161178025824;0.9774392797134445;151.7979292239656;68.79010520401494;-5.880860623137416
0.9155475397667864;0.7643744912047858;0.7293366304645472;0.8762764379222436;0.9850350594213023;0.8882279121197307;0.6684121441558772;119.16202335462414;7.809100195777546;-4.618079231700953
0.5235476169497394;0.4833211782907171;0.9153541683765016;0.6849693183184073;0.2885172818816951;0.6832670708417318;0.8553276061227638;149.31247932843377;52.963377301058586;0.91296871309601
0.8569960901432192;0.7345859373868535;0.8591781654183475;0.6878891901790977;0.7932857135064342;0.7272149400690752;0.815899074656421;144.80414525455146;-35.52021397943011;-3.446558832388389
0.7931655954045573;0.9548926260860654;0.796877420551301;0.8687181394168526;0.662544561167453;0.9771303035469812;0.8550827371229671;124.92355857828201;46.021698108845214;-7.32107673024921
0.7233115270646193;0.9329339044452637;0.798467033713302;0.730790234696416;0.7783281840227241;0.5998971114125528;0.42994145310924115;133.26779049916416;22.795184963447994;0.9060030318853087
0.9344849911364246;0.9681073012379966;0.9096835719915632;0.8862719036758091;0.8132416189831485;0.7369351574051556;0.7687663786716004;122.24864978361549;-73.38451954185584;-3.7868664217995853
0.7252052169872234;0.5613410460759815;0.7603026106778048;0.8713536611033335;0.7364581119032865;0.6881546153942015;0.5472820690037977;157.3963446286955;46.57465074544584;0.6151189236489518
0.6123945350279574;0.39385343888225455;0.7812667884742415;0.8675145403918736;0.7988404052646091;0.9299972414930273;0.6530380313729744;155.82478361148685;152.30615434494678;-5.6599379834641965
0.9270631008808479;0.3570600971774821;0.8382992446408806;0.7565264545766633;0.49018870721012575;0.6386608956001736;0.4279758808780242;169.79529496899866;83.99621791851014;2.7448711339577674
0.5922309568107486;0.4260172094657199;0.7923926858564666;0.7470847566773393;0.10348626702580276;0.6605494771141154;0.8168873388876969;140.08551384244615;60.866939611992166;4.4010187322163326
0.503398542029035;0.7034997784403951;0.8088584306971922;0.9608999357952797;0.9165095990650298;0.7836310825374152;0.8357928473168657;120.68913146293423;32.95530532376682;-8.870099407148622
0.9836849701785896;0.4685726891178885;0.7648463525325822;0.6772434456287174;0.4436936723948609;0.8940997111023794;0.39370364748513187;158.69166800332397;67.90283405504118;2.0581215577262704
0.6963986507435448;0.779741033667041;0.7898320118312989;0.9122842502265984;0.2507909814026343;0.8596136675468349;0.6730043419918437;153.0825728827683;74.85360964205424;-0.877383537833488
0.6197716794460404;0.7087533941119846;0.6644415948787713;0.91160638362258;0.9279525876849357;0.5949069766375501;0.9107100755574955;130.4057258958099;-80.43908898317918;-4.693681237246031
0.9969364488921372;0.5768641860052581;0.8098006287139463;0.87281191730693;0.8086694891407384;0.8671082362276867;0.55812099227002;148.15778020652965;33.721125303982376;-0.3382439850990977
0.9489597550788629;0.9258732761884906;0.5573802108406136;0.748407607252673;0.34556225161442516;0.9609150732049461;0.7894990737838072;143.8838059726572;17.524106593168426;0.03729350481904703
0.4911954752651563;0.9630825497243691;0.9786246748447365;0.8814261243632765;0.9863668777465003;0.6449381131504027;0.40311131399039596;98.89687570292894;18.150054480071276;3.9178035722177817
0.7063900410685404;0.7939158612196543;0.7677947861972384;0.7382801157768242;0.6847908051469613;0.8494306758514027;0.9691221222073058;141.54042913753784;4.53650352754596;-7.285185653639381
0.6423170079578058;0.6356692527966583;0.8349781463945642;0.8670088677691442;0.6373030203664463;0.7023657097645752;0.8254458823382718;147.73066464712238;11.864748275746393;-2.0790312833432765
0.9957764899517138;0.789502237329592;0.6894638433645686;0.864934929889236;0.6790523314267736;0.9559235279541527;0.384824492073128;142.89938936040528;76.2076888695035;-1.6509782076652435
0.5108405857036002;0.7258672823386647;0.5692333146987034;0.8882430795490633;0.18923515188095927;0.5965642969603654;0.6568734372830944;146.18099726434002;44.23010544355162;1.2657271684561966
0.7885622493232034;0.7729215690115635;0.8899520798767511;0.748849051695238;0.6134109779815593;0.9349445884055563;0.9654965334779388;134.2115376854678;29.862423182058933;-6.021751000600908
0.4593701679673912;0.6990284511768238;0.7737938904184335;0.9721646204520302;0.15096660346569285;0.7444221351225766;0.8570647399401722;143.09730435618195;78.77412088049067;-0.6272132317579864
0.9777605656520633;0.4475315455098181;0.938572845304964;0.6952862179211868;0.6259272244868633;0.7559160260834384;0.6868624346484966;166.9492672795617;29.498510297358763;0.3219255497242166
0.5501221683738233;0.8525769924788918;0.6106609922049524;0.9895451021221616;0.918372288922027;0.87471991403663;0.5821022910670729;140.50568675811394;118.51580266035484;-13.120884963908951
0.4880616764360054;0.40017603969929094;0.6402615067993922;0.695807690024669;0.5844599807567608;0.8117147137318377;0.4727463854470294;172.15101832047708;132.05145171586582;-4.164510305379373
0.6320050153685598;0.5629774293369787;0.9936446316350521;0.7349731585550463;0.8877482087431527;0.8384422869904149;0.6476457269516676;133.0246452774779;77.61431859286105;-0.3494292467111819
0.8221598761624395;0.5189491500196695;0.5304883897661182;0.9735445362873081;0.08479539748386121;0.6562122691188603;0.8411895377391644;124.55157461638095;37.852914694318656;5.004086223143235
0.5146867681532888;0.437223015714627;0.5623195224869785;0.7096235526427858;0.819721082820509;0.990755538777367;0.33475175603509866;188.61643618359147;260.1521314328447;-12.58509717025212
0.6521496229377024;0.525363909229535;0.9304346745324873;0.9542121341569918;0.5417884504007521;0.8962567965072408;0.5174618367849312;154.25178337544034;97.82072845140362;0.5593654225071383
0.973265847755193;0.5542312007018153;0.7497037078035862;0.9797176711011906;0.5332539046552774;0.7583201772095951;0.9680798901622282;144.81861552790545;-41.286171081066925;-1.5811830737803039
0.5945869161503113;0.6832719325863493;0.5118931198764956;0.9583207495757764;0.09679432324012208;0.7146314456962153;0.5478900134715403;144.993086235872;71.98054036426149;-0.3993659893691941
0.7991166767150015;0.5690929553302873;0.7783827774006931;0.7825101625810125;0.17840130544243155;0.9965174825296506;0.6034509027653772;152.32447407875765;90.63682321287195;0.4210626708715779
0.5984721895790384;0.3772642875649425;0.5996283272613914;0.8836052935506407;0.24423424617129738;0.6818619909178606;0.5066484213744001;145.19200837449768;81.68689913780396;1.7097876411970194
0.7503287090562683;0.6967490862015795;0.6342780127303485;0.6734920589723443;0.2808583311826777;0.8446615628523126;0.9038857343406026;158.6749273404202;23.182582382101316;-0.567802844373464
0.7653938235013678;0.6766419704697004;0.9059999913619434;0.8553413512651203;0.932984968502737;0.8009938799227504;0.6496833608444952;130.36601224512034;23.04336102453678;-1.1307519841716545
0.8433965010469475;0.7988370850391187;0.9869426484041914;0.7388021285646377;0.6292318584886233;0.7347641608875579;0.40868891735241014;151.8614940305457;64.65896401455089;0.47762313515034727
0.7943201688621506;0.7918456955045841;0.6780073020623625;0.8020452805964546;0.7303360415851448;0.7431220657580857;0.7483251059704364;142.8532710101415;-15.34212757631883;-2.966621041964329
0.45678447501815894;0.7355002766200405;0.771720233047341;0.8576372856402736;0.2464311386449644;0.9198171616968088;0.989625010984225;149.45253888364434;131.36813632557408;-7.456233851588273
0.7052227722506215;0.3649233740927868;0.7199327515096634;0.932773953873131;0.5771216047948914;0.6171763978291699;0.9820307967166464;145.63819963679416;-8.943922047899093;1.1472279461232198
0.6655819485586947;0.41407344163166665;0.5533910727235236;0.810107594631795;0.26080635423934423;0.8787726817847924;0.4159447280837505;158.72656745415014;106.3376552446654;-2.4434224302416148
0.6169126074100066;0.3832867261224067;0.9584664147839023;0.8264944605247775;0.3281462999680161;0.7711180619573053;0.9484046623765652;136.24412834006876;66.08509658487696;2.5832826004524048
0.6283128768003416;0.35330476906202923;0.5963534270962281;0.9927189313876954;0.393159903963109;0.6286921543484171;0.6612583996672553;145.58755131076114;61.77215837884373;1.3761001651319855
0.4295595558438385;0.8133568540593802;0.9326129309904859;0.8755738128508821;0.4471609112329868;0.6505274613617812;0.3109671310051121;146.6663520243635;61.26641699226872;2.5835452248373585
0.5711110867973861;0.445855661979555;0.6972465104059662;0.9972917187457002;0.4661718446319509;0.7518093302114814;0.315709058440951;172.37330170854443;109.29510197954642;-0.7138818057424885
0.9758777398400688;0.4783654679329713;0.6848787032503824;0.8418580522174428;0.2255863148736226;0.6656153236172175;0.846343174690607;143.90444266762756;16.26096685850547;3.1976820287621983
0.7725801378494712;0.6108654035905714;0.6417840524246916;0.9096710276966103;0.500012692818199;0.6365307944555485;0.8211523378043634;151.1925277597918;-7.905023804975542;-0.17403262886093884
0.7080013308998756;0.7328053988783736;0.9929338037442306;0.9380064703988937;0.7055220554572097;0.8029326044390365;0.8790163721808899;122.28514500707077;-5.6948699703884245;-3.2532675008952605
0.9259515866015262;0.3640898323881729;0.8144705773645934;0.9750992126174336;0.25839032319934296;0.9371435498930869;0.9178259043091478;130.76103594941893;64.17170313117072;2.4995161469131055
0.9870922386033724;0.9022306497830497;0.9710694203530097;0.9908530916563706;0.0236954371931357;0.5990120773948908;0.8898545746954081;161.56940117498638;75.80782281794339;-2.8232509699567423
0.8547738440038978;0.5010158365191092;0.6941908518836837;0.7137553159284206;0.40461082763714434;0.7485429220650492;0.5004140841360074;155.70664420601588;53.84098301927335;1.6493526938142562
0.6620143079598951;0.8232240485958129;0.9495915153576084;0.7304268054898456;0.7106034469124115;0.5983578973634616;0.8777628701647683;142.95050002267357;-41.66769159014973;-3.9218278588263846
0.681654398491023;0.9744349814682253;0.6023429378861427;0.7770986101609976;0.2874511382593903;0.7009254160262787;0.46984159438066764;145.99139661637963;36.14371208550804;1.1901816536158965
0.6829010334145431;0.661672926817917;0.7840556701510442;0.9960308008025415;0.4856073714759123;0.9880976385280457;0.5104507679582193;161.45581509674508;130.94074740155523;-5.559673679229807
0.9354971983741827;0.8850976848686806;0.5813051772364503;0.9692336368362968;0.6037313515034468;0.9428854553292592;0.6180369450162017;139.71587639267148;45.79030522429093;-5.457820097939592
0.9335137719008395;0.3724802660963866;0.9560975383150558;0.820490082974678;0.6755469218915771;0.715929198429774;0.33283474875285507;179.8181299488102;94.80726603266706;5.237518332140986
0.8445317436814181;0.7164033439972513;0.6926416117987395;0.8822317757368647;0.11747046116894684;0.978947971135655;0.5667004751168342;150.6363191017781;88.65863527677396;0.10037801850250716
0.5299911428428461;0.8718107724951415;0.6545630473522112;0.6725450014453886;0.08273982780121163;0.8233793161932553;0.49484822579483423;155.6359269535166;47.06930609186213;-0.6532654192065941
0.8892000738666982;0.6877269881896859;0.5829797074522757;0.7540172656605018;0.285173319226726;0.6843662442816039;0.44370258701737453;138.67201519965928;39.956525538881095;1.6366671010736251
0.4689680376174923;0.6784854399427918;0.7530314470051316;0.8125253604084376;0.7709482204824544;0.8286629778178285;0.48418050706018;155.87247141940514;128.1556923535609;-5.628788416687302
0.9531980446927034;0.4443980320586146;0.7461746188634251;0.7926421727325099;0.45302869701859416;0.927829729644418;0.6225068946061323;154.5441927235498;62.334193533518544;0.7537563129501805
0.732793640306701;0.9421671845271241;0.9628403923545614;0.9297983078726411;0.0010588631282247099;0.7051551288053918;0.41767897948848837;144.5979735578285;83.01770131926358;1.386399271052035
0.4658407732927519;0.4564712188115362;0.8614259322123441;0.6834152284354749;0.04668869884264535;0.7211506212264063;0.4790164273623486;138.59727220502046;54.72675322691032;3.070692547207308
0.9312679592848201;0.952956633634092;0.7681517353363457;0.9286093512985474;0.5430024946701755;0.7391752000976426;0.7666080337284593;142.96078433144402;-34.426010958803175;-2.2141230866391677
0.8329514566474463;0.9181932172162633;0.7085574460970749;0.9983727066742303;0.5945332985093077;0.7671882837833139;0.7412289341062301;141.39957461906388;-19.024592610466527;-3.3995543197362394
0.9061149591723234;0.7014420367673531;0.6220931166544371;0.7946946285306813;0.5634893566812648;0.8419266004957888;0.864220654495982;146.83982803448248;-8.446398201367856;-2.5395996520348625
0.6450402182949138;0.8344736199306331;0.8705204294407094;0.9072259855930129;0.03190990277090117;0.9969319192326338;0.8122815556770175;139.32514699522287;126.11206747013227;0.19689758861198925
0.526965866475646;0.42922415890633203;0.5334974248239802;0.6668268845836525;0.4860213071555093;0.6935180858326292;0.7494493334507979;157.27521762391763;51.08084128807957;-2.3763602018649035
0.9244308696237478;0.6148964415387269;0.8759703424335137;0.6929155326587075;0.0943675528066481;0.7788913489717766;0.8313620164331165;153.9756184093955;48.383837462021745;1.8659257275750996
0.5549516531547816;0.7192352731019394;0.5493160904636702;0.8551429389692945;0.3377003386271274;0.7654550290799023;0.6321073559065961;160.72337011628926;73.86870139055907;-3.768130515392638
0.6383441120741484;0.9366009456465629;0.5936229296782124;0.9006196873267296;0.2952144389328263;0.6011803029870461;0.9547391422755116;153.61606908793934;-19.47094736979423;1.596551386783279
0.47843150159309195;0.5374783609110634;0.9454337821149675;0.8593782690883169;0.8415667092337519;0.7890844040285444;0.38011885925274425;150.02024865190543;121.76287700751939;3.262437737476354
0.6435820241377458;0.4789554597050001;0.7420851244130655;0.8441548503348084;0.07140919738818018;0.8156651663822057;0.4499513837645957;146.51627896759675;77.08527690402164;2.1678333455395062
0.9111014432315958;0.5005797577870565;0.5545052772210918;0.7722044455233986;0.8970339253639449;0.9458933855570593;0.82052272948157;136.13530020562672;44.548472352396175;-7.47625318149554
0.5042648060506908;0.8211360698088435;0.7251500645351362;0.9702371236414542;0.8722799308425585;0.865550485484768;0.7231094225851153;131.29551903709344;91.47137086196614;-12.339195621273955
0.564571641004175;0.4535720768755969;0.8524178753184186;0.831715073314319;0.13673242542685038;0.657813474847633;0.8515082301841237;138.29218752847788;65.97291350009448;4.2151026239881535
0.8622528106634253;0.873316801172739;0.500153117548022;0.9768067936493946;0.47836973057677484;0.8345722591186706;0.7270142418324765;144.33391040371723;18.4680012020425;-3.789038920017388
